ensembl_gene_id	external_gene_name	chromosome_name	strand	start_position	end_position	gene_biotype	P	FDR	CYCLE_DE_WT	CYCLE_DE	LOG2_FC
ENSG00000174891	RSRC1	chr3	1	157823644	158263519	protein_coding	0.0121857803553448	0.113602920086924	4.37395694132372	4.71272521269648	0.338768271372765
ENSG00000149091	DGKZ	chr11	1	46354455	46402104	protein_coding	0.0121857803553448	0.113602920086924	5.75676707967723	5.51586392412308	-0.240903155554148
ENSG00000171793	CTPS1	chr1	1	41445007	41478235	protein_coding	0.0121857803553448	0.113602920086924	7.84793574129097	7.55254686984317	-0.295388871447805
ENSG00000166275	C10orf32	chr10	1	104613980	104624718	protein_coding	0.0121857803553448	0.113602920086924	3.44203336111248	3.18571614083574	-0.256317220276746
ENSG00000021826	CPS1	chr2	1	211342406	211543831	protein_coding	0.0121857803553448	0.113602920086924	9.08675292938208	9.59527977300765	0.508526843625575
ENSG00000205268	PDE7A	chr8	-1	66629745	66754557	protein_coding	0.0121857803553448	0.113602920086924	3.75018724013859	4.22857033754272	0.478383097404131
ENSG00000162521	RBBP4	chr1	1	33116743	33151812	protein_coding	0.0121857803553448	0.113602920086924	7.44556286162147	7.71168790419127	0.266125042569797
ENSG00000198642	KLHL9	chr9	-1	21329670	21335379	protein_coding	0.0121857803553448	0.113602920086924	3.71100848894499	3.95264390263336	0.241635413688378
ENSG00000055070	SZRD1	chr1	1	16679070	16724640	protein_coding	0.0121857803553448	0.113602920086924	6.80609213007919	6.51340441631418	-0.292687713765005
ENSG00000133657	ATP13A3	chr3	-1	194123401	194219093	protein_coding	0.0121857803553448	0.113602920086924	7.14653919004116	6.76829788460568	-0.378241305435479
ENSG00000172037	LAMB2	chr3	-1	49158547	49170551	protein_coding	0.0121857803553448	0.113602920086924	5.19242335263176	5.40080286246164	0.20837950982988
ENSG00000101194	SLC17A9	chr20	1	61584052	61599949	protein_coding	0.0121857803553448	0.113602920086924	3.91743102249885	3.30932543865468	-0.608105583844174
ENSG00000117525	F3	chr1	-1	94994781	95007356	protein_coding	0.0121857803553448	0.113602920086924	5.5421741417896	4.14278628446336	-1.39938785732623
ENSG00000100167	SEPT3	chr22	1	42372276	42394225	protein_coding	0.0121857803553448	0.113602920086924	-2.18855131581637	-2.96257281819488	-0.77402150237851
ENSG00000183605	SFXN4	chr10	-1	120900279	120925179	protein_coding	0.0121857803553448	0.113602920086924	5.68541118956848	5.43642847717887	-0.248982712389605
ENSG00000177054	ZDHHC13	chr11	1	19138646	19197969	protein_coding	0.0121857803553448	0.113602920086924	2.96392204221208	3.22053892383656	0.256616881624479
ENSG00000171408	PDE7B	chr6	1	136172834	136516712	protein_coding	0.0121857803553448	0.113602920086924	2.12333718314958	2.67171978389507	0.548382600745488
ENSG00000167291	TBC1D16	chr17	-1	77906142	78009647	protein_coding	0.0121857803553448	0.113602920086924	4.02982565929194	3.69789461345849	-0.331931045833448
ENSG00000169255	B3GALNT1	chr3	-1	160801671	160823172	protein_coding	0.0121857803553448	0.113602920086924	4.27243391866429	3.75852311200833	-0.51391080665596
ENSG00000158715	SLC45A3	chr1	-1	205626979	205649587	protein_coding	0.0121857803553448	0.113602920086924	2.67724445574427	2.01625681756737	-0.660987638176902
ENSG00000010319	SEMA3G	chr3	-1	52467069	52479101	protein_coding	0.0121857803553448	0.113602920086924	-0.148667914850335	-1.28532238568386	-1.13665447083353
ENSG00000126391	FRMD8	chr11	1	65154070	65180996	protein_coding	0.0121857803553448	0.113602920086924	4.91876359427039	4.46328205359457	-0.455481540675823
ENSG00000160183	TMPRSS3	chr21	-1	43791999	43816955	protein_coding	0.0121857803553448	0.113602920086924	2.02584337817514	1.84723416880315	-0.178609209371997
ENSG00000132383	RPA1	chr17	1	1732996	1803376	protein_coding	0.0121857803553448	0.113602920086924	6.89859653481671	7.02053905791379	0.121942523097082
ENSG00000157470	FAM81A	chr15	1	59664892	59815748	protein_coding	0.0121857803553448	0.113602920086924	4.83574451334208	4.60932077290541	-0.226423740436668
ENSG00000158636	C11orf30	chr11	1	76155967	76264069	protein_coding	0.0121857803553448	0.113602920086924	4.36292722149272	4.54761866301887	0.184691441526157
ENSG00000065600	TMEM206	chr1	-1	212537273	212588243	protein_coding	0.0121857803553448	0.113602920086924	4.23934727361301	3.58662544412008	-0.652721829492933
ENSG00000187514	PTMA	chr2	1	232571605	232578251	protein_coding	0.0121857803553448	0.113602920086924	10.3305188332711	10.660774560847	0.330255727575938
ENSG00000176890	TYMS	chr18	1	657604	673578	protein_coding	0.0121857803553448	0.113602920086924	6.96245528072889	7.37951597472125	0.417060693992352
ENSG00000168874	ATOH8	chr2	1	85978467	86015189	protein_coding	0.0121857803553448	0.113602920086924	1.23495294846713	1.83124532848776	0.59629238002063
ENSG00000178537	SLC25A20	chr3	-1	48894369	48936426	protein_coding	0.0121857803553448	0.113602920086924	4.67926865267823	4.25071793785175	-0.428550714826489
ENSG00000117318	ID3	chr1	-1	23884409	23886285	protein_coding	0.0121857803553448	0.113602920086924	7.70860390887614	8.11735465701808	0.40875074814194
ENSG00000067955	CBFB	chr16	1	67063019	67134961	protein_coding	0.0121857803553448	0.113602920086924	6.42864075854358	6.12155987942776	-0.307080879115824
ENSG00000138376	BARD1	chr2	-1	215590370	215674428	protein_coding	0.0215717479477209	0.131247055934555	3.12765490405596	3.35702298829833	0.229368084242374
ENSG00000105323	HNRNPUL1	chr19	1	41768401	41813503	protein_coding	0.0215717479477209	0.131247055934555	7.3692384638108	7.5244873216996	0.1552488578888
ENSG00000099625	C19orf26	chr19	-1	1228286	1238026	protein_coding	0.0215717479477209	0.131247055934555	3.00219104318224	2.47647819231829	-0.525712850863952
ENSG00000106927	AMBP	chr9	-1	116822407	116840752	protein_coding	0.0215717479477209	0.131247055934555	1.20871916585147	0.942336309497031	-0.266382856354438
ENSG00000185798	WDR53	chr3	-1	196281056	196295545	protein_coding	0.0215717479477209	0.131247055934555	4.02149301152277	3.6901417771697	-0.331351234353062
ENSG00000042088	TDP1	chr14	1	90421283	90511106	protein_coding	0.0215717479477209	0.131247055934555	5.01959123917926	5.31362847898852	0.294037239809258
ENSG00000111785	RIC8B	chr12	1	107168373	107283090	protein_coding	0.0215717479477209	0.131247055934555	3.01263929759836	3.27440574734944	0.261766449751088
ENSG00000174013	FBXO45	chr3	1	196295482	196315930	protein_coding	0.0215717479477209	0.131247055934555	4.50515876449103	3.96023448151225	-0.544924282978783
ENSG00000139117	CPNE8	chr12	-1	39040624	39301232	protein_coding	0.0215717479477209	0.131247055934555	4.53260404898096	4.79646342314669	0.263859374165728
ENSG00000102996	MMP15	chr16	1	58059470	58080805	protein_coding	0.0215717479477209	0.131247055934555	2.69883699471061	2.27252175709124	-0.426315237619361
ENSG00000249773	MRPS17	chr7	1	55954970	56022932	protein_coding	0.0215717479477209	0.131247055934555	0.886957107081245	1.14161817448014	0.254661067398898
ENSG00000132854	KANK4	chr1	-1	62702651	62785085	protein_coding	0.0215717479477209	0.131247055934555	5.04774026535876	5.42883701160909	0.381096746250328
ENSG00000178053	MLF1	chr3	1	158288952	158325041	protein_coding	0.0215717479477209	0.131247055934555	3.7515589978952	3.42699119217135	-0.324567805723853
ENSG00000117877	CD3EAP	chr19	1	45909467	45914024	protein_coding	0.0215717479477209	0.131247055934555	5.69312971771975	4.89993876605028	-0.793190951669475
ENSG00000142230	SAE1	chr19	1	47616531	47713886	protein_coding	0.0215717479477209	0.131247055934555	7.23221910737348	7.40866137699698	0.176442269623491
ENSG00000075539	FRYL	chr4	-1	48499378	48782339	protein_coding	0.0215717479477209	0.131247055934555	3.55309386366136	3.989114832654	0.436020968992642
ENSG00000183900	AC099522.1	chr5	-1	72742083	72744352	pseudogene	0.0215717479477209	0.131247055934555	0.175137950085045	-0.749237968377826	-0.924375918462871
ENSG00000185104	FAF1	chr1	-1	50905150	51425935	protein_coding	0.0215717479477209	0.131247055934555	5.71865981608152	6.14967413587871	0.431014319797187
ENSG00000215018	COL28A1	chr7	-1	7395834	7575484	protein_coding	0.0215717479477209	0.131247055934555	-1.63803646820523	-1.38939781595189	0.248638652253339
ENSG00000123080	CDKN2C	chr1	1	51426417	51440305	protein_coding	0.0215717479477209	0.131247055934555	5.64050518546474	6.08066058352681	0.440155398062069
ENSG00000154639	CXADR	chr21	1	18884700	18965897	protein_coding	0.0215717479477209	0.131247055934555	3.88633155425692	4.26023791101833	0.373906356761411
ENSG00000113790	EHHADH	chr3	-1	184908412	184999778	protein_coding	0.0215717479477209	0.131247055934555	0.900815160188306	1.14252992248299	0.241714762294682
ENSG00000119929	CUTC	chr10	1	101462315	101515891	protein_coding	0.0215717479477209	0.131247055934555	5.51508294731383	5.32934692166231	-0.185736025651514
ENSG00000173406	DAB1	chr1	-1	57460451	59012406	protein_coding	0.0215717479477209	0.131247055934555	-0.571782655208707	0.435044779315306	1.00682743452401
ENSG00000100364	KIAA0930	chr22	-1	45586219	45636650	protein_coding	0.0215717479477209	0.131247055934555	5.59224927210577	5.23418264048732	-0.358066631618453
ENSG00000052749	RRP12	chr10	-1	99116115	99161127	protein_coding	0.0215717479477209	0.131247055934555	5.52550097411188	4.9410368229514	-0.584464151160479
ENSG00000125170	DOK4	chr16	-1	57505863	57521239	protein_coding	0.0215717479477209	0.131247055934555	4.48462112296074	4.00507663433918	-0.479544488621551
ENSG00000119139	TJP2	chr9	1	71736209	71870124	protein_coding	0.0215717479477209	0.131247055934555	3.85845552941173	3.56471843836688	-0.293737091044849
ENSG00000132646	PCNA	chr20	-1	5095599	5107272	protein_coding	0.0215717479477209	0.131247055934555	6.68790239262915	7.12058136193805	0.432678969308904
ENSG00000176871	WSB2	chr12	-1	118470712	118500235	protein_coding	0.0215717479477209	0.131247055934555	5.81536966236407	5.75879992128796	-0.0565697410761157
ENSG00000108379	WNT3	chr17	-1	44839872	44910520	protein_coding	0.0215717479477209	0.131247055934555	0.860736153370186	0.595848580176523	-0.264887573193663
ENSG00000112081	SRSF3	chr6	1	36562145	36573377	protein_coding	0.0215717479477209	0.131247055934555	7.532176645572	7.84265209976641	0.310475454194409
ENSG00000124459	ZNF45	chr19	-1	44416781	44439430	protein_coding	0.0215717479477209	0.131247055934555	4.45371239083553	4.15232239862648	-0.301389992209045
ENSG00000158769	F11R	chr1	-1	160965001	160991138	protein_coding	0.0367138563627041	0.165786007637836	1.26658249942224	1.68920878155055	0.422626282128306
ENSG00000147852	VLDLR	chr9	1	2621834	2660053	protein_coding	0.0367138563627041	0.165786007637836	0.172928266842747	-0.367139881041972	-0.540068147884718
ENSG00000172889	EGFL7	chr9	1	139553308	139567130	protein_coding	0.0367138563627041	0.165786007637836	3.6874674283671	3.47501056895242	-0.212456859414686
ENSG00000163935	SFMBT1	chr3	-1	52937588	53080766	protein_coding	0.0367138563627041	0.165786007637836	3.93277386621224	3.77219049141019	-0.160583374802056
ENSG00000065154	OAT	chr10	-1	126085872	126107545	protein_coding	0.0367138563627041	0.165786007637836	5.71287297014239	5.51120396602319	-0.201669004119204
ENSG00000164975	SNAPC3	chr9	1	15422702	15465951	protein_coding	0.0367138563627041	0.165786007637836	4.44516129648241	4.66517673048459	0.220015434002176
ENSG00000135045	C9orf40	chr9	-1	77561497	77567802	protein_coding	0.0367138563627041	0.165786007637836	3.45950555408663	3.91070156978117	0.451196015694546
ENSG00000103260	METRN	chr16	1	765115	769655	protein_coding	0.0367138563627041	0.165786007637836	4.46837054290481	4.11805749045454	-0.350313052450261
ENSG00000111432	FZD10	chr12	1	130647004	130650285	protein_coding	0.0367138563627041	0.165786007637836	1.74714568923574	2.08269587835516	0.335550189119419
ENSG00000078043	PIAS2	chr18	-1	44388353	44500123	protein_coding	0.0367138563627041	0.165786007637836	3.84616341304768	3.70123530746641	-0.144928105581262
ENSG00000116205	TCEANC2	chr1	1	54519260	54578192	protein_coding	0.0367138563627041	0.165786007637836	2.00771629382487	2.3934848823337	0.385768588508832
ENSG00000145996	CDKAL1	chr6	1	20534688	21232635	protein_coding	0.0367138563627041	0.165786007637836	2.77110857672084	3.34015366052595	0.56904508380511
ENSG00000165886	UBTD1	chr10	1	99258625	99330966	protein_coding	0.0367138563627041	0.165786007637836	3.20313858545927	2.89360875637148	-0.309529829087796
ENSG00000235859	AC006978.6	chr7	1	30410987	30412357	pseudogene	0.0367138563627041	0.165786007637836	0.904410798886709	1.41418272554187	0.509771926655164
ENSG00000160298	C21orf58	chr21	-1	47720095	47743789	protein_coding	0.0367138563627041	0.165786007637836	2.54842229860878	3.05763865710112	0.509216358492341
ENSG00000109685	WHSC1	chr4	1	1873151	1983934	protein_coding	0.0367138563627041	0.165786007637836	6.11080122789453	6.35614567276756	0.245344444873027
ENSG00000172053	QARS	chr3	-1	49133365	49142553	protein_coding	0.0367138563627041	0.165786007637836	7.13707732727736	7.07511205895565	-0.0619652683217087
ENSG00000196597	ZNF782	chr9	-1	99578754	99637905	protein_coding	0.0367138563627041	0.165786007637836	1.52008451317799	1.69892662181224	0.17884210863425
ENSG00000080298	RFX3	chr9	-1	3218297	3526004	protein_coding	0.0367138563627041	0.165786007637836	0.566088904317122	0.975687092919762	0.40959818860264
ENSG00000107758	PPP3CB	chr10	-1	75196186	75255782	protein_coding	0.0367138563627041	0.165786007637836	4.00851430223389	4.5475074475528	0.53899314531891
ENSG00000139350	NEDD1	chr12	1	97301001	97347129	protein_coding	0.0367138563627041	0.165786007637836	3.74340926443333	4.11800427419957	0.374595009766242
ENSG00000072501	SMC1A	chrX	-1	53401070	53449677	protein_coding	0.0367138563627041	0.165786007637836	6.52218151472862	6.65472074303476	0.132539228306145
ENSG00000268885	AC026740.1	chr5	1	667759	668839	protein_coding	0.0367138563627041	0.165786007637836	3.82214839212276	4.02935655031961	0.207208158196853
ENSG00000184402	SS18L1	chr20	1	60718822	60757540	protein_coding	0.0367138563627041	0.165786007637836	4.1149331155906	4.27661752531566	0.161684409725059
ENSG00000183625	CCR3	chr3	1	46205096	46308197	protein_coding	0.0367138563627041	0.165786007637836	0.146974570878362	0.832190267899799	0.685215697021437
ENSG00000188786	MTF1	chr1	-1	38275239	38325292	protein_coding	0.0367138563627041	0.165786007637836	3.3977999014839	3.01133020093567	-0.386469700548231
ENSG00000188994	ZNF292	chr6	1	87862551	87973914	protein_coding	0.0367138563627041	0.165786007637836	2.74056977606064	2.97423774915356	0.233667973092917
ENSG00000165209	STRBP	chr9	-1	125871779	126030855	protein_coding	0.0367138563627041	0.165786007637836	4.85944962529014	5.27635573087148	0.416906105581334
ENSG00000111530	CAND1	chr12	1	67663061	67713731	protein_coding	0.0367138563627041	0.165786007637836	6.81950507467331	7.0479528802882	0.228447805614896
ENSG00000177917	ARL6IP6	chr2	1	153574407	153617767	protein_coding	0.0367138563627041	0.165786007637836	2.94567967444398	3.62088274428173	0.675203069837747
ENSG00000134243	SORT1	chr1	-1	109852192	109940573	protein_coding	0.0367138563627041	0.165786007637836	3.85353033384263	4.0774761695904	0.223945835747769
ENSG00000129173	E2F8	chr11	-1	19245610	19263167	protein_coding	0.0367138563627041	0.165786007637836	1.59170572611979	2.37306334835208	0.781357622232291
ENSG00000117115	PADI2	chr1	-1	17393256	17445948	protein_coding	0.0367138563627041	0.165786007637836	-2.17357311586159	-2.81390365028359	-0.640330534422004
ENSG00000196312	HIATL2	chr9	-1	99660348	99775862	protein_coding	0.0601028059388663	0.20927362549798	3.53284081743369	3.89621268556161	0.36337186812792
ENSG00000164985	PSIP1	chr9	-1	15464064	15511017	protein_coding	0.0601028059388663	0.20927362549798	6.67978223742714	6.80863550112961	0.128853263702465
ENSG00000104738	MCM4	chr8	1	48872745	48890720	protein_coding	0.0601028059388663	0.20927362549798	8.18105516405141	8.29960400447255	0.118548840421147
ENSG00000183624	HMCES	chr3	1	128997671	129025029	protein_coding	0.0601028059388663	0.20927362549798	5.32311262379345	5.13888342304439	-0.184229200749056
ENSG00000012963	UBR7	chr14	1	93673401	93695561	protein_coding	0.0601028059388663	0.20927362549798	4.79548534131214	4.9915104015333	0.196025060221152
ENSG00000178966	RMI1	chr9	1	86595626	86618985	protein_coding	0.0601028059388663	0.20927362549798	3.54620902509322	3.85002511054916	0.303816085455932
ENSG00000124444	ZNF576	chr19	1	44100544	44105309	protein_coding	0.0601028059388663	0.20927362549798	3.93886406085558	3.74502748784759	-0.193836573007986
ENSG00000162636	FAM102B	chr1	1	109102711	109187522	protein_coding	0.0601028059388663	0.20927362549798	5.20920422911575	5.74024526019525	0.531041031079503
ENSG00000111087	GLI1	chr12	1	57853918	57866045	protein_coding	0.0601028059388663	0.20927362549798	-1.11025130671702	-0.468916172545761	0.641335134171258
ENSG00000121579	NAA50	chr3	-1	113435307	113465147	protein_coding	0.0601028059388663	0.20927362549798	7.84083475126441	7.66641013232649	-0.17442461893792
ENSG00000119977	TCTN3	chr10	-1	97423158	97453900	protein_coding	0.0601028059388663	0.20927362549798	4.95679929989069	4.83511228708568	-0.121687012805005
ENSG00000099783	HNRNPM	chr19	1	8509651	8553998	protein_coding	0.0601028059388663	0.20927362549798	8.47259031855249	8.73673404101371	0.264143722461222
ENSG00000187068	C3orf70	chr3	-1	184795838	184870802	protein_coding	0.0601028059388663	0.20927362549798	-3.52021438755133	-3.18435122511492	0.335863162436404
ENSG00000205531	NAP1L4	chr11	-1	2965667	3013607	protein_coding	0.0601028059388663	0.20927362549798	7.83042727054027	7.8867143660411	0.0562870955008314
ENSG00000221829	FANCG	chr9	-1	35073832	35080013	protein_coding	0.0601028059388663	0.20927362549798	4.95639634931122	5.30696169819833	0.350565348887118
ENSG00000189057	FAM111B	chr11	1	58874658	58894883	protein_coding	0.0601028059388663	0.20927362549798	2.93240704596501	3.42186390402455	0.489456858059543
ENSG00000106462	EZH2	chr7	-1	148504475	148581413	protein_coding	0.0601028059388663	0.20927362549798	5.11171165275583	5.40995417372417	0.298242520968341
ENSG00000130816	DNMT1	chr19	-1	10244021	10341962	protein_coding	0.0601028059388663	0.20927362549798	7.19199320817152	7.34210562473635	0.150112416564825
ENSG00000164105	SAP30	chr4	1	174291120	174298683	protein_coding	0.0601028059388663	0.20927362549798	5.04596745269212	5.3860296263682	0.340062173676077
ENSG00000129422	MTUS1	chr8	-1	17501304	17658426	protein_coding	0.0601028059388663	0.20927362549798	3.93304847674421	4.24304882179551	0.310000345051305
ENSG00000114744	COMMD2	chr3	-1	149456257	149470286	protein_coding	0.0601028059388663	0.20927362549798	5.27124894920263	5.1248522110514	-0.146396738151227
ENSG00000116127	ALMS1	chr2	1	73612886	73837920	protein_coding	0.0601028059388663	0.20927362549798	3.24826057389875	3.4219705320718	0.173709958173055
ENSG00000101911	PRPS2	chrX	1	12809474	12842341	protein_coding	0.0601028059388663	0.20927362549798	6.72524586647584	6.67881531265083	-0.0464305538250098
ENSG00000136824	SMC2	chr9	1	106856541	106903698	protein_coding	0.0601028059388663	0.20927362549798	5.68131096061104	5.90076954800786	0.219458587396815
ENSG00000159267	HLCS	chr21	-1	38123189	38362536	protein_coding	0.0601028059388663	0.20927362549798	2.8413764195708	2.74876040902806	-0.0926160105427449
ENSG00000088256	GNA11	chr19	1	3094408	3124002	protein_coding	0.0601028059388663	0.20927362549798	4.80117424090145	4.69632232306354	-0.104851917837909
ENSG00000249286	CTD-2210P15.2	chr5	-1	43587020	43588325	pseudogene	0.0601028059388663	0.20927362549798	-0.291673287196439	-0.101451461152476	0.190221826043964
ENSG00000270558	CTD-2124B8.2	chr5	-1	37286551	37287079	pseudogene	0.0601028059388663	0.20927362549798	2.39099435142297	1.91678219170601	-0.47421215971696
ENSG00000118004	COLEC11	chr2	1	3642426	3692048	protein_coding	0.0601028059388663	0.20927362549798	0.219572166889382	0.613958410033739	0.394386243144357
ENSG00000184672	RALYL	chr8	1	85095022	85834079	protein_coding	0.0601028059388663	0.20927362549798	-2.78512944401523	-2.42469438590718	0.360435058108041
ENSG00000122566	HNRNPA2B1	chr7	-1	26229547	26241149	protein_coding	0.0601028059388663	0.20927362549798	10.4155592001412	10.5068962898008	0.0913370896596355
ENSG00000125484	GTF3C4	chr9	1	135545422	135570342	protein_coding	0.0601028059388663	0.20927362549798	4.85397344953306	4.72858612342193	-0.125387326111128
ENSG00000106333	PCOLCE	chr7	1	100199800	100205798	protein_coding	0.0601028059388663	0.20927362549798	7.45722517927944	7.57431434527358	0.117089165994146
ENSG00000196247	ZNF107	chr7	1	64126511	64171404	protein_coding	0.0601028059388663	0.20927362549798	2.45078558331019	2.62534216817453	0.174556584864341
ENSG00000114331	ACAP2	chr3	-1	194995465	195163807	protein_coding	0.0601028059388663	0.20927362549798	3.80088172664822	4.03139852481888	0.230516798170662
ENSG00000027001	MIPEP	chr13	-1	24304328	24463558	protein_coding	0.0601028059388663	0.20927362549798	3.19253805758782	3.09350724086997	-0.0990308167178573
ENSG00000147883	CDKN2B	chr9	-1	22002902	22009362	protein_coding	0.0601028059388663	0.20927362549798	5.12055885810298	4.79343429325994	-0.327124564843035
ENSG00000117632	STMN1	chr1	-1	26210672	26233482	protein_coding	0.0601028059388663	0.20927362549798	8.166524575136	8.37535782478721	0.208833249651207
ENSG00000120802	TMPO	chr12	1	98909290	98944157	protein_coding	0.0946929425994759	0.258172268030647	7.53290003428547	7.90834388523777	0.375443850952297
ENSG00000172830	SSH3	chr11	1	67070919	67080078	protein_coding	0.0946929425994759	0.258172268030647	4.24428186525734	4.4420302170133	0.197748351755961
ENSG00000111445	RFC5	chr12	1	118451393	118470935	protein_coding	0.0946929425994759	0.258172268030647	5.65321820674441	5.83685517720254	0.183636970458126
ENSG00000240682	ISY1	chr3	-1	128846258	128880136	protein_coding	0.0946929425994759	0.258172268030647	5.23135165743221	5.15400622417414	-0.0773454332580661
ENSG00000132773	TOE1	chr1	1	45805342	45809647	protein_coding	0.0946929425994759	0.258172268030647	5.16907895768009	4.98158405531562	-0.187494902364468
ENSG00000159871	LYPD5	chr19	-1	44300081	44331358	protein_coding	0.0946929425994759	0.258172268030647	-0.89694697498836	-1.31632893749369	-0.419381962505326
ENSG00000133398	MED10	chr5	-1	6371994	6378707	protein_coding	0.0946929425994759	0.258172268030647	6.30806598699108	6.05899994755172	-0.249066039439359
ENSG00000141682	PMAIP1	chr18	1	57567180	57571538	protein_coding	0.0946929425994759	0.258172268030647	4.39105604600545	4.12675749370593	-0.264298552299517
ENSG00000158428	C2orf62	chr2	1	219221579	219232822	protein_coding	0.0946929425994759	0.258172268030647	-2.60705848483067	-1.64213275225014	0.96492573258053
ENSG00000163918	RFC4	chr3	-1	186507669	186524847	protein_coding	0.0946929425994759	0.258172268030647	5.85944363556602	6.15682843590925	0.297384800343233
ENSG00000102048	ASB9	chrX	-1	15253410	15288589	protein_coding	0.0946929425994759	0.258172268030647	4.32505657232954	4.52920548310903	0.204148910779483
ENSG00000075303	SLC25A40	chr7	-1	87462883	87505672	protein_coding	0.0946929425994759	0.258172268030647	3.20505778680159	3.72576130847003	0.52070352166844
ENSG00000213123	TCTEX1D2	chr3	-1	196018090	196045170	protein_coding	0.0946929425994759	0.258172268030647	3.89919320047075	4.20543033796043	0.306237137489678
